Enemy SpEffectID,Key SpEffect,Value SpEffect,Chance For K ? V (Percent),Operator,SpEffectForOperator
7250,9996211,9996409,100,0,-1
7250,9996212,9996409,100,0,-1
7250,9996213,9996409,100,0,-1
7250,9996214,9996409,100,0,-1
7250,9996215,9996409,100,0,-1
7250,9996216,9996409,100,0,-1
7250,9996217,9996409,100,0,-1
7250,9996218,9996409,100,0,-1
7250,9996219,9996409,100,0,-1
7250,9996220,9996409,100,0,-1
7250,9996221,9996409,100,0,-1
7250,9996222,9996409,100,0,-1
7250,9996223,9996409,100,0,-1
7250,9996224,9996409,100,0,-1
7250,9996225,9996409,100,0,-1
7250,9996226,9996409,100,0,-1
7250,9996227,9996409,100,0,-1
7250,9996228,9996409,100,0,-1
7250,9996229,9996409,100,0,-1
7250,9996230,9996409,100,0,-1
7250,9996231,9996409,100,0,-1
7250,9996232,9996409,100,0,-1
7250,9996233,9996409,100,0,-1
7250,9996234,9996409,100,0,-1
7250,9996235,9996409,100,0,-1
7250,9996236,9996409,100,0,-1
7250,9996237,9996409,100,0,-1
7250,9996238,9996409,100,0,-1
7250,9996239,9996409,100,0,-1
7260,9996200,9996409,100,0,-1
7260,9996201,9996409,100,0,-1
7260,9996202,9996409,100,0,-1
7260,9996203,9996409,100,0,-1
7260,9996204,9996409,100,0,-1
7260,9996205,9996409,100,0,-1
7260,9996206,9996409,100,0,-1
7260,9996207,9996409,100,0,-1
7260,9996208,9996409,100,0,-1
7260,9996209,9996409,100,0,-1
7260,9996210,9996409,100,0,-1
7260,9996211,9996409,100,0,-1
7260,9996212,9996409,100,0,-1
7260,9996213,9996409,100,0,-1
7260,9996214,9996409,100,0,-1
7260,9996215,9996409,100,0,-1
7260,9996216,9996409,100,0,-1
7260,9996217,9996409,100,0,-1
7260,9996218,9996409,100,0,-1
7260,9996219,9996409,100,0,-1
7260,9996220,9996409,100,0,-1
7260,9996221,9996409,100,0,-1
7260,9996222,9996409,100,0,-1
7260,9996223,9996409,100,0,-1
7260,9996224,9996409,100,0,-1
7260,9996225,9996409,100,0,-1
7260,9996226,9996409,100,0,-1
7260,9996227,9996409,100,0,-1
7260,9996228,9996409,100,0,-1
7260,9996229,9996409,100,0,-1
7260,9996230,9996409,100,0,-1
7260,9996231,9996409,100,0,-1
7260,9996232,9996409,100,0,-1
7260,9996233,9996409,100,0,-1
7260,9996234,9996409,100,0,-1
7260,9996235,9996409,100,0,-1
7260,9996236,9996409,100,0,-1
7260,9996237,9996409,100,0,-1
7260,9996238,9996409,100,0,-1
7260,9996239,9996409,100,0,-1
7270,9996200,9996409,100,0,-1
7270,9996201,9996409,100,0,-1
7270,9996202,9996409,100,0,-1
7270,9996203,9996409,100,0,-1
7270,9996204,9996409,100,0,-1
7270,9996205,9996409,100,0,-1
7270,9996206,9996409,100,0,-1
7270,9996207,9996409,100,0,-1
7270,9996208,9996409,100,0,-1
7270,9996209,9996409,100,0,-1
7270,9996210,9996409,100,0,-1
7270,9996211,9996409,100,0,-1
7270,9996212,9996409,100,0,-1
7270,9996213,9996409,100,0,-1
7270,9996214,9996409,100,0,-1
7270,9996215,9996409,100,0,-1
7270,9996216,9996409,100,0,-1
7270,9996217,9996409,100,0,-1
7270,9996218,9996409,100,0,-1
7270,9996219,9996409,100,0,-1
7270,9996220,9996409,100,0,-1
7270,9996221,9996409,100,0,-1
7270,9996222,9996409,100,0,-1
7270,9996223,9996409,100,0,-1
7270,9996224,9996409,100,0,-1
7270,9996225,9996409,100,0,-1
7270,9996226,9996409,100,0,-1
7270,9996227,9996409,100,0,-1
7270,9996228,9996409,100,0,-1
7270,9996229,9996409,100,0,-1
7270,9996230,9996409,100,0,-1
7270,9996231,9996409,100,0,-1
7270,9996232,9996409,100,0,-1
7270,9996233,9996409,100,0,-1
7270,9996234,9996409,100,0,-1
7270,9996235,9996409,100,0,-1
7270,9996236,9996409,100,0,-1
7270,9996237,9996409,100,0,-1
7270,9996238,9996409,100,0,-1
7270,9996239,9996409,100,0,-1
7280,9996200,9996409,100,0,-1
7280,9996201,9996409,100,0,-1
7280,9996202,9996409,100,0,-1
7280,9996203,9996409,100,0,-1
7280,9996204,9996409,100,0,-1
7280,9996205,9996409,100,0,-1
7280,9996206,9996409,100,0,-1
7280,9996207,9996409,100,0,-1
7280,9996208,9996409,100,0,-1
7280,9996209,9996409,100,0,-1
7280,9996210,9996409,100,0,-1
7280,9996211,9996409,100,0,-1
7280,9996212,9996409,100,0,-1
7280,9996213,9996409,100,0,-1
7280,9996214,9996409,100,0,-1
7280,9996215,9996409,100,0,-1
7280,9996216,9996409,100,0,-1
7280,9996217,9996409,100,0,-1
7280,9996218,9996409,100,0,-1
7280,9996219,9996409,100,0,-1
7280,9996220,9996409,100,0,-1
7280,9996221,9996409,100,0,-1
7280,9996222,9996409,100,0,-1
7280,9996223,9996409,100,0,-1
7280,9996224,9996409,100,0,-1
7280,9996225,9996409,100,0,-1
7280,9996226,9996409,100,0,-1
7280,9996227,9996409,100,0,-1
7280,9996228,9996409,100,0,-1
7280,9996229,9996409,100,0,-1
7280,9996230,9996409,100,0,-1
7280,9996231,9996409,100,0,-1
7280,9996232,9996409,100,0,-1
7280,9996233,9996409,100,0,-1
7280,9996234,9996409,100,0,-1
7280,9996235,9996409,100,0,-1
7280,9996236,9996409,100,0,-1
7280,9996237,9996409,100,0,-1
7280,9996238,9996409,100,0,-1
7280,9996239,9996409,100,0,-1
7290,9996200,9996409,100,0,-1
7290,9996201,9996409,100,0,-1
7290,9996202,9996409,100,0,-1
7290,9996203,9996409,100,0,-1
7290,9996204,9996409,100,0,-1
7290,9996205,9996409,100,0,-1
7290,9996206,9996409,100,0,-1
7290,9996207,9996409,100,0,-1
7290,9996208,9996409,100,0,-1
7290,9996209,9996409,100,0,-1
7290,9996210,9996409,100,0,-1
7290,9996211,9996409,100,0,-1
7290,9996212,9996409,100,0,-1
7290,9996213,9996409,100,0,-1
7290,9996214,9996409,100,0,-1
7290,9996215,9996409,100,0,-1
7290,9996216,9996409,100,0,-1
7290,9996217,9996409,100,0,-1
7290,9996218,9996409,100,0,-1
7290,9996219,9996409,100,0,-1
7290,9996220,9996409,100,0,-1
7290,9996221,9996409,100,0,-1
7290,9996222,9996409,100,0,-1
7290,9996223,9996409,100,0,-1
7290,9996224,9996409,100,0,-1
7290,9996225,9996409,100,0,-1
7290,9996226,9996409,100,0,-1
7290,9996227,9996409,100,0,-1
7290,9996228,9996409,100,0,-1
7290,9996229,9996409,100,0,-1
7290,9996230,9996409,100,0,-1
7290,9996231,9996409,100,0,-1
7290,9996232,9996409,100,0,-1
7290,9996233,9996409,100,0,-1
7290,9996234,9996409,100,0,-1
7290,9996235,9996409,100,0,-1
7290,9996236,9996409,100,0,-1
7290,9996237,9996409,100,0,-1
7290,9996238,9996409,100,0,-1
7290,9996239,9996409,100,0,-1
7300,9996200,9996409,100,0,-1
7300,9996201,9996409,100,0,-1
7300,9996202,9996409,100,0,-1
7300,9996203,9996409,100,0,-1
7300,9996204,9996409,100,0,-1
7300,9996205,9996409,100,0,-1
7300,9996206,9996409,100,0,-1
7300,9996207,9996409,100,0,-1
7300,9996208,9996409,100,0,-1
7300,9996209,9996409,100,0,-1
7300,9996210,9996409,100,0,-1
7300,9996211,9996409,100,0,-1
7300,9996212,9996409,100,0,-1
7300,9996213,9996409,100,0,-1
7300,9996214,9996409,100,0,-1
7300,9996215,9996409,100,0,-1
7300,9996216,9996409,100,0,-1
7300,9996217,9996409,100,0,-1
7300,9996218,9996409,100,0,-1
7300,9996219,9996409,100,0,-1
7300,9996220,9996409,100,0,-1
7300,9996221,9996409,100,0,-1
7300,9996222,9996409,100,0,-1
7300,9996223,9996409,100,0,-1
7300,9996224,9996409,100,0,-1
7300,9996225,9996409,100,0,-1
7300,9996226,9996409,100,0,-1
7300,9996227,9996409,100,0,-1
7300,9996228,9996409,100,0,-1
7300,9996229,9996409,100,0,-1
7300,9996230,9996409,100,0,-1
7300,9996231,9996409,100,0,-1
7300,9996232,9996409,100,0,-1
7300,9996233,9996409,100,0,-1
7300,9996234,9996409,100,0,-1
7300,9996235,9996409,100,0,-1
7300,9996236,9996409,100,0,-1
7300,9996237,9996409,100,0,-1
7300,9996238,9996409,100,0,-1
7300,9996239,9996409,100,0,-1
7310,9996200,9996409,100,0,-1
7310,9996201,9996409,100,0,-1
7310,9996202,9996409,100,0,-1
7310,9996203,9996409,100,0,-1
7310,9996204,9996409,100,0,-1
7310,9996205,9996409,100,0,-1
7310,9996206,9996409,100,0,-1
7310,9996207,9996409,100,0,-1
7310,9996208,9996409,100,0,-1
7310,9996209,9996409,100,0,-1
7310,9996210,9996409,100,0,-1
7310,9996211,9996409,100,0,-1
7310,9996212,9996409,100,0,-1
7310,9996213,9996409,100,0,-1
7310,9996214,9996409,100,0,-1
7310,9996215,9996409,100,0,-1
7310,9996216,9996409,100,0,-1
7310,9996217,9996409,100,0,-1
7310,9996218,9996409,100,0,-1
7310,9996219,9996409,100,0,-1
7310,9996220,9996409,100,0,-1
7310,9996221,9996409,100,0,-1
7310,9996222,9996409,100,0,-1
7310,9996223,9996409,100,0,-1
7310,9996224,9996409,100,0,-1
7310,9996225,9996409,100,0,-1
7310,9996226,9996409,100,0,-1
7310,9996227,9996409,100,0,-1
7310,9996228,9996409,100,0,-1
7310,9996229,9996409,100,0,-1
7310,9996230,9996409,100,0,-1
7310,9996231,9996409,100,0,-1
7310,9996232,9996409,100,0,-1
7310,9996233,9996409,100,0,-1
7310,9996234,9996409,100,0,-1
7310,9996235,9996409,100,0,-1
7310,9996236,9996409,100,0,-1
7310,9996237,9996409,100,0,-1
7310,9996238,9996409,100,0,-1
7310,9996239,9996409,100,0,-1
7320,9996200,9996409,100,0,-1
7320,9996201,9996409,100,0,-1
7320,9996202,9996409,100,0,-1
7320,9996203,9996409,100,0,-1
7320,9996204,9996409,100,0,-1
7320,9996205,9996409,100,0,-1
7320,9996206,9996409,100,0,-1
7320,9996207,9996409,100,0,-1
7320,9996208,9996409,100,0,-1
7320,9996209,9996409,100,0,-1
7320,9996210,9996409,100,0,-1
7320,9996211,9996409,100,0,-1
7320,9996212,9996409,100,0,-1
7320,9996213,9996409,100,0,-1
7320,9996214,9996409,100,0,-1
7320,9996215,9996409,100,0,-1
7320,9996216,9996409,100,0,-1
7320,9996217,9996409,100,0,-1
7320,9996218,9996409,100,0,-1
7320,9996219,9996409,100,0,-1
7320,9996220,9996409,100,0,-1
7320,9996221,9996409,100,0,-1
7320,9996222,9996409,100,0,-1
7320,9996223,9996409,100,0,-1
7320,9996224,9996409,100,0,-1
7320,9996225,9996409,100,0,-1
7320,9996226,9996409,100,0,-1
7320,9996227,9996409,100,0,-1
7320,9996228,9996409,100,0,-1
7320,9996229,9996409,100,0,-1
7320,9996230,9996409,100,0,-1
7320,9996231,9996409,100,0,-1
7320,9996232,9996409,100,0,-1
7320,9996233,9996409,100,0,-1
7320,9996234,9996409,100,0,-1
7320,9996235,9996409,100,0,-1
7320,9996236,9996409,100,0,-1
7320,9996237,9996409,100,0,-1
7320,9996238,9996409,100,0,-1
7320,9996239,9996409,100,0,-1
7330,9996200,9996409,100,0,-1
7330,9996201,9996409,100,0,-1
7330,9996202,9996409,100,0,-1
7330,9996203,9996409,100,0,-1
7330,9996204,9996409,100,0,-1
7330,9996205,9996409,100,0,-1
7330,9996206,9996409,100,0,-1
7330,9996207,9996409,100,0,-1
7330,9996208,9996409,100,0,-1
7330,9996209,9996409,100,0,-1
7330,9996210,9996409,100,0,-1
7330,9996211,9996409,100,0,-1
7330,9996212,9996409,100,0,-1
7330,9996213,9996409,100,0,-1
7330,9996214,9996409,100,0,-1
7330,9996215,9996409,100,0,-1
7330,9996216,9996409,100,0,-1
7330,9996217,9996409,100,0,-1
7330,9996218,9996409,100,0,-1
7330,9996219,9996409,100,0,-1
7330,9996220,9996409,100,0,-1
7330,9996221,9996409,100,0,-1
7330,9996222,9996409,100,0,-1
7330,9996223,9996409,100,0,-1
7330,9996224,9996409,100,0,-1
7330,9996225,9996409,100,0,-1
7330,9996226,9996409,100,0,-1
7330,9996227,9996409,100,0,-1
7330,9996228,9996409,100,0,-1
7330,9996229,9996409,100,0,-1
7330,9996230,9996409,100,0,-1
7330,9996231,9996409,100,0,-1
7330,9996232,9996409,100,0,-1
7330,9996233,9996409,100,0,-1
7330,9996234,9996409,100,0,-1
7330,9996235,9996409,100,0,-1
7330,9996236,9996409,100,0,-1
7330,9996237,9996409,100,0,-1
7330,9996238,9996409,100,0,-1
7330,9996239,9996409,100,0,-1
7340,9996200,9996409,100,0,-1
7340,9996201,9996409,100,0,-1
7340,9996202,9996409,100,0,-1
7340,9996203,9996409,100,0,-1
7340,9996204,9996409,100,0,-1
7340,9996205,9996409,100,0,-1
7340,9996206,9996409,100,0,-1
7340,9996207,9996409,100,0,-1
7340,9996208,9996409,100,0,-1
7340,9996209,9996409,100,0,-1
7340,9996210,9996409,100,0,-1
7340,9996211,9996409,100,0,-1
7340,9996212,9996409,100,0,-1
7340,9996213,9996409,100,0,-1
7340,9996214,9996409,100,0,-1
7340,9996215,9996409,100,0,-1
7340,9996216,9996409,100,0,-1
7340,9996217,9996409,100,0,-1
7340,9996218,9996409,100,0,-1
7340,9996219,9996409,100,0,-1
7340,9996220,9996409,100,0,-1
7340,9996221,9996409,100,0,-1
7340,9996222,9996409,100,0,-1
7340,9996223,9996409,100,0,-1
7340,9996224,9996409,100,0,-1
7340,9996225,9996409,100,0,-1
7340,9996226,9996409,100,0,-1
7340,9996227,9996409,100,0,-1
7340,9996228,9996409,100,0,-1
7340,9996229,9996409,100,0,-1
7340,9996230,9996409,100,0,-1
7340,9996231,9996409,100,0,-1
7340,9996232,9996409,100,0,-1
7340,9996233,9996409,100,0,-1
7340,9996234,9996409,100,0,-1
7340,9996235,9996409,100,0,-1
7340,9996236,9996409,100,0,-1
7340,9996237,9996409,100,0,-1
7340,9996238,9996409,100,0,-1
7340,9996239,9996409,100,0,-1
7350,9996200,9996409,100,0,-1
7350,9996201,9996409,100,0,-1
7350,9996202,9996409,100,0,-1
7350,9996203,9996409,100,0,-1
7350,9996204,9996409,100,0,-1
7350,9996205,9996409,100,0,-1
7350,9996206,9996409,100,0,-1
7350,9996207,9996409,100,0,-1
7350,9996208,9996409,100,0,-1
7350,9996209,9996409,100,0,-1
7350,9996210,9996409,100,0,-1
7350,9996211,9996409,100,0,-1
7350,9996212,9996409,100,0,-1
7350,9996213,9996409,100,0,-1
7350,9996214,9996409,100,0,-1
7350,9996215,9996409,100,0,-1
7350,9996216,9996409,100,0,-1
7350,9996217,9996409,100,0,-1
7350,9996218,9996409,100,0,-1
7350,9996219,9996409,100,0,-1
7350,9996220,9996409,100,0,-1
7350,9996221,9996409,100,0,-1
7350,9996222,9996409,100,0,-1
7350,9996223,9996409,100,0,-1
7350,9996224,9996409,100,0,-1
7350,9996225,9996409,100,0,-1
7350,9996226,9996409,100,0,-1
7350,9996227,9996409,100,0,-1
7350,9996228,9996409,100,0,-1
7350,9996229,9996409,100,0,-1
7350,9996230,9996409,100,0,-1
7350,9996231,9996409,100,0,-1
7350,9996232,9996409,100,0,-1
7350,9996233,9996409,100,0,-1
7350,9996234,9996409,100,0,-1
7350,9996235,9996409,100,0,-1
7350,9996236,9996409,100,0,-1
7350,9996237,9996409,100,0,-1
7350,9996238,9996409,100,0,-1
7350,9996239,9996409,100,0,-1
7360,9996200,9996409,100,0,-1
7360,9996201,9996409,100,0,-1
7360,9996202,9996409,100,0,-1
7360,9996203,9996409,100,0,-1
7360,9996204,9996409,100,0,-1
7360,9996205,9996409,100,0,-1
7360,9996206,9996409,100,0,-1
7360,9996207,9996409,100,0,-1
7360,9996208,9996409,100,0,-1
7360,9996209,9996409,100,0,-1
7360,9996210,9996409,100,0,-1
7360,9996211,9996409,100,0,-1
7360,9996212,9996409,100,0,-1
7360,9996213,9996409,100,0,-1
7360,9996214,9996409,100,0,-1
7360,9996215,9996409,100,0,-1
7360,9996216,9996409,100,0,-1
7360,9996217,9996409,100,0,-1
7360,9996218,9996409,100,0,-1
7360,9996219,9996409,100,0,-1
7360,9996220,9996409,100,0,-1
7360,9996221,9996409,100,0,-1
7360,9996222,9996409,100,0,-1
7360,9996223,9996409,100,0,-1
7360,9996224,9996409,100,0,-1
7360,9996225,9996409,100,0,-1
7360,9996226,9996409,100,0,-1
7360,9996227,9996409,100,0,-1
7360,9996228,9996409,100,0,-1
7360,9996229,9996409,100,0,-1
7360,9996230,9996409,100,0,-1
7360,9996231,9996409,100,0,-1
7360,9996232,9996409,100,0,-1
7360,9996233,9996409,100,0,-1
7360,9996234,9996409,100,0,-1
7360,9996235,9996409,100,0,-1
7360,9996236,9996409,100,0,-1
7360,9996237,9996409,100,0,-1
7360,9996238,9996409,100,0,-1
7360,9996239,9996409,100,0,-1
7370,9996200,9996409,100,0,-1
7370,9996201,9996409,100,0,-1
7370,9996202,9996409,100,0,-1
7370,9996203,9996409,100,0,-1
7370,9996204,9996409,100,0,-1
7370,9996205,9996409,100,0,-1
7370,9996206,9996409,100,0,-1
7370,9996207,9996409,100,0,-1
7370,9996208,9996409,100,0,-1
7370,9996209,9996409,100,0,-1
7370,9996210,9996409,100,0,-1
7370,9996211,9996409,100,0,-1
7370,9996212,9996409,100,0,-1
7370,9996213,9996409,100,0,-1
7370,9996214,9996409,100,0,-1
7370,9996215,9996409,100,0,-1
7370,9996216,9996409,100,0,-1
7370,9996217,9996409,100,0,-1
7370,9996218,9996409,100,0,-1
7370,9996219,9996409,100,0,-1
7370,9996220,9996409,100,0,-1
7370,9996221,9996409,100,0,-1
7370,9996222,9996409,100,0,-1
7370,9996223,9996409,100,0,-1
7370,9996224,9996409,100,0,-1
7370,9996225,9996409,100,0,-1
7370,9996226,9996409,100,0,-1
7370,9996227,9996409,100,0,-1
7370,9996228,9996409,100,0,-1
7370,9996229,9996409,100,0,-1
7370,9996230,9996409,100,0,-1
7370,9996231,9996409,100,0,-1
7370,9996232,9996409,100,0,-1
7370,9996233,9996409,100,0,-1
7370,9996234,9996409,100,0,-1
7370,9996235,9996409,100,0,-1
7370,9996236,9996409,100,0,-1
7370,9996237,9996409,100,0,-1
7370,9996238,9996409,100,0,-1
7370,9996239,9996409,100,0,-1
7380,9996200,9996409,100,0,-1
7380,9996201,9996409,100,0,-1
7380,9996202,9996409,100,0,-1
7380,9996203,9996409,100,0,-1
7380,9996204,9996409,100,0,-1
7380,9996205,9996409,100,0,-1
7380,9996206,9996409,100,0,-1
7380,9996207,9996409,100,0,-1
7380,9996208,9996409,100,0,-1
7380,9996209,9996409,100,0,-1
7380,9996210,9996409,100,0,-1
7380,9996211,9996409,100,0,-1
7380,9996212,9996409,100,0,-1
7380,9996213,9996409,100,0,-1
7380,9996214,9996409,100,0,-1
7380,9996215,9996409,100,0,-1
7380,9996216,9996409,100,0,-1
7380,9996217,9996409,100,0,-1
7380,9996218,9996409,100,0,-1
7380,9996219,9996409,100,0,-1
7380,9996220,9996409,100,0,-1
7380,9996221,9996409,100,0,-1
7380,9996222,9996409,100,0,-1
7380,9996223,9996409,100,0,-1
7380,9996224,9996409,100,0,-1
7380,9996225,9996409,100,0,-1
7380,9996226,9996409,100,0,-1
7380,9996227,9996409,100,0,-1
7380,9996228,9996409,100,0,-1
7380,9996229,9996409,100,0,-1
7380,9996230,9996409,100,0,-1
7380,9996231,9996409,100,0,-1
7380,9996232,9996409,100,0,-1
7380,9996233,9996409,100,0,-1
7380,9996234,9996409,100,0,-1
7380,9996235,9996409,100,0,-1
7380,9996236,9996409,100,0,-1
7380,9996237,9996409,100,0,-1
7380,9996238,9996409,100,0,-1
7380,9996239,9996409,100,0,-1
7390,9996200,9996409,100,0,-1
7390,9996201,9996409,100,0,-1
7390,9996202,9996409,100,0,-1
7390,9996203,9996409,100,0,-1
7390,9996204,9996409,100,0,-1
7390,9996205,9996409,100,0,-1
7390,9996206,9996409,100,0,-1
7390,9996207,9996409,100,0,-1
7390,9996208,9996409,100,0,-1
7390,9996209,9996409,100,0,-1
7390,9996210,9996409,100,0,-1
7390,9996211,9996409,100,0,-1
7390,9996212,9996409,100,0,-1
7390,9996213,9996409,100,0,-1
7390,9996214,9996409,100,0,-1
7390,9996215,9996409,100,0,-1
7390,9996216,9996409,100,0,-1
7390,9996217,9996409,100,0,-1
7390,9996218,9996409,100,0,-1
7390,9996219,9996409,100,0,-1
7390,9996220,9996409,100,0,-1
7390,9996221,9996409,100,0,-1
7390,9996222,9996409,100,0,-1
7390,9996223,9996409,100,0,-1
7390,9996224,9996409,100,0,-1
7390,9996225,9996409,100,0,-1
7390,9996226,9996409,100,0,-1
7390,9996227,9996409,100,0,-1
7390,9996228,9996409,100,0,-1
7390,9996229,9996409,100,0,-1
7390,9996230,9996409,100,0,-1
7390,9996231,9996409,100,0,-1
7390,9996232,9996409,100,0,-1
7390,9996233,9996409,100,0,-1
7390,9996234,9996409,100,0,-1
7390,9996235,9996409,100,0,-1
7390,9996236,9996409,100,0,-1
7390,9996237,9996409,100,0,-1
7390,9996238,9996409,100,0,-1
7390,9996239,9996409,100,0,-1
7400,9996200,9996409,100,0,-1
7400,9996201,9996409,100,0,-1
7400,9996202,9996409,100,0,-1
7400,9996203,9996409,100,0,-1
7400,9996204,9996409,100,0,-1
7400,9996205,9996409,100,0,-1
7400,9996206,9996409,100,0,-1
7400,9996207,9996409,100,0,-1
7400,9996208,9996409,100,0,-1
7400,9996209,9996409,100,0,-1
7400,9996210,9996409,100,0,-1
7400,9996211,9996409,100,0,-1
7400,9996212,9996409,100,0,-1
7400,9996213,9996409,100,0,-1
7400,9996214,9996409,100,0,-1
7400,9996215,9996409,100,0,-1
7400,9996216,9996409,100,0,-1
7400,9996217,9996409,100,0,-1
7400,9996218,9996409,100,0,-1
7400,9996219,9996409,100,0,-1
7400,9996220,9996409,100,0,-1
7400,9996221,9996409,100,0,-1
7400,9996222,9996409,100,0,-1
7400,9996223,9996409,100,0,-1
7400,9996224,9996409,100,0,-1
7400,9996225,9996409,100,0,-1
7400,9996226,9996409,100,0,-1
7400,9996227,9996409,100,0,-1
7400,9996228,9996409,100,0,-1
7400,9996229,9996409,100,0,-1
7400,9996230,9996409,100,0,-1
7400,9996231,9996409,100,0,-1
7400,9996232,9996409,100,0,-1
7400,9996233,9996409,100,0,-1
7400,9996234,9996409,100,0,-1
7400,9996235,9996409,100,0,-1
7400,9996236,9996409,100,0,-1
7400,9996237,9996409,100,0,-1
7400,9996238,9996409,100,0,-1
7400,9996239,9996409,100,0,-1
7410,9996200,9996409,100,0,-1
7410,9996201,9996409,100,0,-1
7410,9996202,9996409,100,0,-1
7410,9996203,9996409,100,0,-1
7410,9996204,9996409,100,0,-1
7410,9996205,9996409,100,0,-1
7410,9996206,9996409,100,0,-1
7410,9996207,9996409,100,0,-1
7410,9996208,9996409,100,0,-1
7410,9996209,9996409,100,0,-1
7410,9996210,9996409,100,0,-1
7410,9996211,9996409,100,0,-1
7410,9996212,9996409,100,0,-1
7410,9996213,9996409,100,0,-1
7410,9996214,9996409,100,0,-1
7410,9996215,9996409,100,0,-1
7410,9996216,9996409,100,0,-1
7410,9996217,9996409,100,0,-1
7410,9996218,9996409,100,0,-1
7410,9996219,9996409,100,0,-1
7410,9996220,9996409,100,0,-1
7410,9996221,9996409,100,0,-1
7410,9996222,9996409,100,0,-1
7410,9996223,9996409,100,0,-1
7410,9996224,9996409,100,0,-1
7410,9996225,9996409,100,0,-1
7410,9996226,9996409,100,0,-1
7410,9996227,9996409,100,0,-1
7410,9996228,9996409,100,0,-1
7410,9996229,9996409,100,0,-1
7410,9996230,9996409,100,0,-1
7410,9996231,9996409,100,0,-1
7410,9996232,9996409,100,0,-1
7410,9996233,9996409,100,0,-1
7410,9996234,9996409,100,0,-1
7410,9996235,9996409,100,0,-1
7410,9996236,9996409,100,0,-1
7410,9996237,9996409,100,0,-1
7410,9996238,9996409,100,0,-1
7410,9996239,9996409,100,0,-1
7420,9996200,9996409,100,0,-1
7420,9996201,9996409,100,0,-1
7420,9996202,9996409,100,0,-1
7420,9996203,9996409,100,0,-1
7420,9996204,9996409,100,0,-1
7420,9996205,9996409,100,0,-1
7420,9996206,9996409,100,0,-1
7420,9996207,9996409,100,0,-1
7420,9996208,9996409,100,0,-1
7420,9996209,9996409,100,0,-1
7420,9996210,9996409,100,0,-1
7420,9996211,9996409,100,0,-1
7420,9996212,9996409,100,0,-1
7420,9996213,9996409,100,0,-1
7420,9996214,9996409,100,0,-1
7420,9996215,9996409,100,0,-1
7420,9996216,9996409,100,0,-1
7420,9996217,9996409,100,0,-1
7420,9996218,9996409,100,0,-1
7420,9996219,9996409,100,0,-1
7420,9996220,9996409,100,0,-1
7420,9996221,9996409,100,0,-1
7420,9996222,9996409,100,0,-1
7420,9996223,9996409,100,0,-1
7420,9996224,9996409,100,0,-1
7420,9996225,9996409,100,0,-1
7420,9996226,9996409,100,0,-1
7420,9996227,9996409,100,0,-1
7420,9996228,9996409,100,0,-1
7420,9996229,9996409,100,0,-1
7420,9996230,9996409,100,0,-1
7420,9996231,9996409,100,0,-1
7420,9996232,9996409,100,0,-1
7420,9996233,9996409,100,0,-1
7420,9996234,9996409,100,0,-1
7420,9996235,9996409,100,0,-1
7420,9996236,9996409,100,0,-1
7420,9996237,9996409,100,0,-1
7420,9996238,9996409,100,0,-1
7420,9996239,9996409,100,0,-1
7430,9996200,9996409,100,0,-1
7430,9996201,9996409,100,0,-1
7430,9996202,9996409,100,0,-1
7430,9996203,9996409,100,0,-1
7430,9996204,9996409,100,0,-1
7430,9996205,9996409,100,0,-1
7430,9996206,9996409,100,0,-1
7430,9996207,9996409,100,0,-1
7430,9996208,9996409,100,0,-1
7430,9996209,9996409,100,0,-1
7430,9996210,9996409,100,0,-1
7430,9996211,9996409,100,0,-1
7430,9996212,9996409,100,0,-1
7430,9996213,9996409,100,0,-1
7430,9996214,9996409,100,0,-1
7430,9996215,9996409,100,0,-1
7430,9996216,9996409,100,0,-1
7430,9996217,9996409,100,0,-1
7430,9996218,9996409,100,0,-1
7430,9996219,9996409,100,0,-1
7430,9996220,9996409,100,0,-1
7430,9996221,9996409,100,0,-1
7430,9996222,9996409,100,0,-1
7430,9996223,9996409,100,0,-1
7430,9996224,9996409,100,0,-1
7430,9996225,9996409,100,0,-1
7430,9996226,9996409,100,0,-1
7430,9996227,9996409,100,0,-1
7430,9996228,9996409,100,0,-1
7430,9996229,9996409,100,0,-1
7430,9996230,9996409,100,0,-1
7430,9996231,9996409,100,0,-1
7430,9996232,9996409,100,0,-1
7430,9996233,9996409,100,0,-1
7430,9996234,9996409,100,0,-1
7430,9996235,9996409,100,0,-1
7430,9996236,9996409,100,0,-1
7430,9996237,9996409,100,0,-1
7430,9996238,9996409,100,0,-1
7430,9996239,9996409,100,0,-1
7440,9996200,9996409,100,0,-1
7440,9996201,9996409,100,0,-1
7440,9996202,9996409,100,0,-1
7440,9996203,9996409,100,0,-1
7440,9996204,9996409,100,0,-1
7440,9996205,9996409,100,0,-1
7440,9996206,9996409,100,0,-1
7440,9996207,9996409,100,0,-1
7440,9996208,9996409,100,0,-1
7440,9996209,9996409,100,0,-1
7440,9996210,9996409,100,0,-1
7440,9996211,9996409,100,0,-1
7440,9996212,9996409,100,0,-1
7440,9996213,9996409,100,0,-1
7440,9996214,9996409,100,0,-1
7440,9996215,9996409,100,0,-1
7440,9996216,9996409,100,0,-1
7440,9996217,9996409,100,0,-1
7440,9996218,9996409,100,0,-1
7440,9996219,9996409,100,0,-1
7440,9996220,9996409,100,0,-1
7440,9996221,9996409,100,0,-1
7440,9996222,9996409,100,0,-1
7440,9996223,9996409,100,0,-1
7440,9996224,9996409,100,0,-1
